ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Goodwill,Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),Budget sources and other funds,MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Convertible bonds (Bn. VND)
CII,2022,2,8255331813960,411711406870,664098257923,2986510362306,4005005925342,188005861519,21916356145566,3810855036068.0,8847838557246,738664776495.0,2433676701591.0,0.0,2777106103562,30171687959526,21747765829097,9614268928257,12133496900840,8423922130429,8423922130429,6660084447.0,2554094721577,,2934551228784,30171687959526,310050683551,964562241490.0,4005005925342,0.0,265045291016.0,2840123690000,2840123690000,10856529153137,2799759138820,4144764421574,987541147150.0,1479981549214,407045005000.0,2794680599546.0,6610501700060,0.0
CII,2022,1,9124721575837,667698970333,667159764951,3942667309662,3690205375164,156990155727,20248576613125,2960379786068.0,8974944099272,744935439911.0,2410927340078.0,0.0,2733644582777,29373298188962,21165539490533,9186234831676,11979304658857,8207758698429,8207758698429,6660084447.0,2491948368631,,2897806217679,29373298188962,363325649072,1603315545367.0,3690205375164,0.0,259532482300.0,2833047710000,2833047710000,10685265094550,2617663261936,4095296597343,1046850357625.0,1353663596621,407045005000.0,1939394771924.0,4904672690438,0.0
CII,2021,4,10571905075205,689810523704,659203515987,4482371056560,4516612378917,223907600037,20384916977880,1735379803752.0,9446574119568,799602568965.0,1542889656108.0,0.0,2825597358130,30956822053085,22503370001437,9167317351605,13336052649832,8453452051648,8453452051648,6660084447.0,2366504645859,,3588765199995,30956822053085,670737474197,1637545385132.0,4516612378917,0.0,259532482300.0,2833047710000,2833047710000,13180575423331,2112993294992,3861378173874,1106159568099.0,1379940278957,409045005000.0,1939518398593.0,3680612327791,0.0
CII,2021,3,12036634803006,217309687352,719522233624,5211607030819,5656512290760,231683560451,18512924719851,1662933143839.0,9549834765405,57986915071.0,1444517086805.0,0.0,2700162103390,30549559522857,22757386723790,9512752274971,13244634448819,7792172799067,7792172799067,6660084447.0,2252817257761,,3043472335512,30549559522857,802750968881,1612166762388.0,5656512290760,0.0,259532482300.0,2832095780000,2832095780000,13039995143759,1806316763568,4620970579487,1167873597290.0,1213850357269,409045005000.0,1890329046829.0,3558873649314,0.0
CII,2021,2,11851263686602,396301388526,653980206875,5166537536425,5412981964944,221462589832,18390317851311,1656433143839.0,8442955104882,58600538470.0,1423838786339.0,0.0,2660416661238,30241581537913,22450694618676,9177899570457,13272795048219,7790886919237,7790886919237,6660084447.0,2259955237889,,3035238352743,30241581537913,814530902311,1514981750762.0,5412981964944,0.0,259342605111.0,2832095780000,2832095780000,13073904779712,1711765336259,4426780936467,1227526353293.0,1116032879305,409045005000.0,1836847647899.0,3500444910662,0.0
CII,2021,1,11539914726798,426464153446,676209912929,4927263632377,5305954467477,204022560569,18415168930708,1611780000000.0,5321331325256,59214161869.0,1425783676283.0,0.0,2586044312737,29955083657506,22201338221782,9287950233046,12913387988736,7753745435724,7753745435724,6660084447.0,2259533997883,,3012852163918,29955083657506,837122284673,1462586987749.0,5305954467477,0.0,245952550429.0,2831681520000,2831681520000,12717071647657,1807916293885,4365025624675,1287179109301.0,977692248141,409046105000.0,1892452317403.0,3511271568938,0.0
CII,2020,4,11067706820253,439000985694,692110345806,4994063932530,4778732837263,163798718960,18556125991565,1565280000000.0,5352956044162,59827785268.0,1380677544983.0,0.0,2608545402422,29623832811818,21714913282369,8087278204529,13627635077840,7908919529449,7908919529449,6660084447.0,2417790082453,,3019353968529,29623832811818,833457940316,1599216436186.0,4778732837263,0.0,236368754973.0,2831681520000,2831681520000,13352267120196,1658956910778,3233794815468,1346831865306.0,959074296074,409046105000.0,1763174983902.0,3368031514777,0.0
CII,2020,3,11353272504160,542431842413,725151951215,4430231821069,5403267669899,252189219564,19216878904848,2046705250000.0,5459118032455,279191589520.0,1361161808426.0,0.0,2629755660515,30570151409008,22080001964902,9241815671644,12838186293258,8490149444106,8490149444106,6660084447.0,2697357663033,,3317841827989,30570151409008,1107299185067,1013341490160.0,5403267669899,0.0,239543229590.0,2831681520000,2831681520000,12564870602176,1642369944670,3550935690983,1406484621313.0,944744984301,409046105000.0,1879881631137.0,3988553030631,0.0
CII,2020,2,11588369776989,697609746939,694651951215,3652548852722,6259839294094,283719932019,19048646341327,1931705250000.0,5524422085503,280847862793.0,1658545403561.0,0.0,2566107475646,30637016118316,22212152869253,11174738902298,11037413966955,8424863249063,8424863249063,6660084447.0,2670319262809,,3279594033170,30637016118316,898251960723,883510197676.0,6261082098378,0.0,239543229590.0,2831681520000,2831681520000,10841280924433,1972782379768,4543515678984,1466137377318.0,835887882694,723576137075.0,1718539555836.0,3682003308642,0.0
CII,2020,1,12739015793801,1932202532613,743948434358,3763462465028,6066608838137,232793523665,18440653058671,1681705250000.0,5605737018533,282504136066.0,1623653220239.0,0.0,2560851606219,31179668852472,22267874338454,10776289410099,11491584928355,8911794514018,8911794514018,6660084447.0,2738912413597,,3533632285670,31179668852472,1017142045990,1073077707665.0,6066608838137,0.0,228332974388.0,2831681520000,2831681520000,11256113798681,1907775162942,4273564958909,1525790133330.0,785838556193,683059577075.0,1613190483984.0,3326469164305,0.0
CII,2019,4,12958724062534,597807279885,175622394358,6228800908817,5738016382224,218477097250,18256007721957,1473029280217.0,5855656716688,284160409339.0,1694012922673.0,0.0,2540937298103,31214731784491,21964618811379,12431755881031,9532862930348,9250112973112,9250112973112,6660084447.0,3012973881001,,3597926921497,31214731784491,864155904023,775361587658.0,5738016382224,0.0,228292009622.0,2831681520000,2831681520000,8790444258725,1893544932278,4607879937782,0.0,732116060477,750547270875.0,1233736527440.0,2774107014021,463760000000.0
CII,2019,3,11255009352301,350077851786,118405897682,5499625846389,5031758614623,255141141821,17327728188974,956928060434.0,5835167963188,285816682612.0,1393614738525.0,0.0,2500083274522,28582737541275,19527744124686,9059004990915,10468739133771,9054993416589,9054993416589,6660084447.0,2791408505689,,3634411017836,28582737541275,1076752950842,1285670874035.0,5031758614623,0.0,218253732072.0,2831681520000,2831681520000,8867579843878,1533943064732,3325727654632,1645095645339.0,660350009599,453859005000.0,1440348411673.0,2484295870913,1352087120038.0
CII,2019,2,10146459904006,426796500380,130199927114,4965914845580,4324627274860,298921356072,17612346587032,939000000000.0,5955549186945,287472955885.0,1220352838241.0,0.0,2575314858230,27758806491038,19036641898338,8460812631932,10575829266406,8722164592700,8722164592700,6660084447.0,2363049262764,,3728666372704,27758806491038,939243187925,1245546334402.0,4324627274860,0.0,219528796240.0,2831681520000,2831681520000,8935863968453,1244980892068,3464337569068,1727053367987.0,621528667595,332422450892.0,1332715167085.0,2353551473947,1352087120038.0
CII,2019,1,5603086138082,351357176806,165471555302,3986313581034,982978141828,116965683112,18201637777895,1211453993353.0,5988930017737,230003236830.0,2149306640283.0,0.0,2216086528404,23804723915977,16052664560523,6077949143221,9974715417302,7752059355454,7752059355454,6660084447.0,2341925241626,,2782457775244,23804723915977,890698167110,1085367741597.0,982978141828,0.0,218133498221.0,2830432730000,2830432730000,8261038755799,780819119041,3794131135658,1747661452626.0,460965580537,274833395000.0,1608151295126.0,3034762788479,1361463567945.0
CII,2018,4,6149080569127,489532632741,317167988332,4309584500849,928738799391,104056647814,16031578088764,649108058421.0,5367206637060,223605687758.0,1563524778206.0,0.0,2149267186016,22180658657891,14480077067889,6179853177317,8300223890572,7700581590002,7700581590002,6660084447.0,2350470940763,,2722590455790,22180658657891,1002445521602,1230498305811.0,928738799391,0.0,217977353086.0,2830432730000,2830432730000,6537151963952,311371413152,4006480360493,1748563373893.0,389531241724,274833395000.0,1600673705897.0,2464781764318,1361463567945.0
CII,2018,3,7182434221771,1206967556239,394735837109,4377201195999,1116739492401,86790140023,15618880266167,597528743353.0,5456923471239,227271507935.0,1527341913789.0,0.0,2200264397447,22801314487938,15095865433554,5773051940840,9322813492714,7705449054384,7705449054384,6660084447.0,2348410837194,,2768741735014,22801314487938,961545989334,1183601717297.0,1116739492401,0.0,208753641813.0,2800432730000,2800432730000,7507141307307,257611123982,3477615748320,1816307532951.0,374946908872,274833395000.0,1544285979747.0,2356814723100,1361463567945.0
CII,2018,2,7389670015513,1344190495385,330797096239,4318627211219,1289649018272,106406194398,14894933762573,352528743353.0,5354789366900,228286058192.0,1349537831839.0,0.0,2253480450703,22284603778086,14573817019166,5041866104146,9531950915020,7710786758920,7710786758920,6660084447.0,2325795357132,,2748953468952,22284603778086,1006818637673,1104306645738.0,1289649018272,0.0,208706311973.0,2800432730000,2800432730000,7666448606451,348537577704,2680974274246,0.0,359888356180,274833395000.0,1488450841157.0,2055979584510,1361463567945.0
CII,2018,1,6203869393779,1478687327853,368190532957,3301595829339,943803229871,111592473759,15203324808688,517478596901.0,5457540176650,229300608449.0,1163439536852.0,0.0,2300481586331,21407194202467,13721073632520,3794110989018,9926962643502,7686120569947,7686120569947,6660084447.0,2302861189031,,2751719027881,21407194202467,740202922747,681733494577.0,944430837443,0.0,206814732172.0,2798064150000,2798064150000,8092928397776,565444180536,2008164441308,1951851669843.0,338497235978,280575888558.0,1517347119995.0,2208428035316,1364069567945.0
CII,2017,4,5186488579803,1405808955199,289432292010,2511018021564,870207903222,110021407808,15579858025130,359104990953.0,5533091581797,230315158706.0,1197991070344.0,0.0,2325197619467,20766346604933,13126988342725,4070904191041,9056084151684,7639358262208,7639358262208,6660084447.0,2298661873137,,2709152536862,20766346604933,680890097074,410665177434.0,870835510794,0.0,206818231346.0,2798064150000,2798064150000,7166203878355,532440805317,2223191172967,2017530534596.0,299530525374,207353395000.0,1915678187257.0,2448370496630,1364069567945.0
CII,2017,3,5053375913132,1319183332438,288894572650,2491024420737,833768931844,120504655463,15230413613515,359104990953.0,5278331418775,231329708963.0,1147895606900.0,0.0,2382020513545,20283789526647,12648559079982,3215830692685,9432728387297,7635230446665,7635230446665,6660084447.0,2306184885043,,2709002736331,20283789526647,737042000890,347105177434.0,834396539416,0.0,198803806203.0,2798064150000,2798064150000,7426405410843,127116419638,1859596196830,2119532414639.0,254672066507,207353395000.0,1356677378505.0,2538221088676,1367556169720.0
CII,2017,2,4959636135986,1416670056234,215483161565,2342474509714,708634121657,276374286816,14544144913467,386704990953.0,5397700605786,231840850126.0,1039703734121.0,0.0,2445304650503,19503781049453,11827708983814,3142766814279,8684942169535,7676072065639,7676072065639,6660084447.0,2358252419253,,2697776821095,19503781049453,592274147894,374928562973.0,709673151328,0.0,198803806203.0,2798064150000,2798064150000,7108588050944,103176948008,1854503768303,2188148147902.0,247525227814,207353395000.0,1320250247246.0,2016066577417,912988169720.0
CII,2017,1,4545541819052,1887621079406,220173701442,2000800417792,158354285750,278592334662,13756929048792,375196391840.0,5084008138518,227855434660.0,1255657354844.0,0.0,1978346185340,18302470867844,11371309792633,2435290278305,8936019514328,6931161075211,6931161075211,6660084447.0,2093081969078,,2306326536805,18302470867844,488777409843,376279822510.0,158981893322,0.0,165279550240.0,2748282370000,2748282370000,7276216195314,106946159581,1087849906472,1814408429689.0,162865268701,207353395000.0,1280114901660.0,2091038828913,967754169720.0
CII,2016,4,3011669557940,744284929972,15781111111,1907444424929,111346327297,232812764631,7146376417912,84211069720.0,616836912297,228867175927.0,2633966277747.0,0.0,422632048092,10158045975852,5842105149001,1941631997348,3900473151653,4315940826851,4315940826851,6660084447.0,1016959685862,,769959134255,10158045975852,653046207019,471757301956.0,111346327297,0.0,165030817926.0,2748282370000,2748282370000,2974451165778,45290124168,598212689684,345230020467.0,75588153264,489202605302.0,644944313628.0,902742701768,67756000000.0
CII,2016,3,3679136194139,497528442790,151548146760,2370060376569,453806979402,206192248618,6559401502728,75211069720.0,714259052235,228249916319.0,2895680126855.0,0.0,501389613752,10238537696867,5873066971390,1866938765182,4006128206208,4365470725477,4365470725477,6660084447.0,1073792162049,,766403831840,10238537696867,603886842199,690419483866.0,453806979402,0.0,171219542780.0,2738346370000,2738346370000,3112020382587,84411326372,714969536874,404662997810.0,90247081353,490346605302.0,159326685736.0,234537755456,67756000000.0
CII,2016,2,5466523129132,2342700603101,145794916872,1972566009528,674115897758,331345701873,10866736856459,301848237305.0,2092022767853,229263655020.0,2032224641674.0,0.0,636702862764,16333259985591,10302994765600,2164074891182,8138919874418,6030265219991,6030265219991,6660084447.0,1074513477174,,1807436606147,16333259985591,510582555472,97702242132.0,675154927429,0.0,186758266862.0,2738282370000,2738282370000,7410384804278,57851145950,909183260677,450938297481.0,179515751313,617730830262.0,692314625839.0,1382012234891,67756000000.0
CII,2016,1,4362296193790,1756510137398,153504930761,1342008526768,780518581912,329754016951,10602344157982,257076247600.0,2176328649766,230277393720.0,2132316176308.0,0.0,656153903147,14964640351772,9298533552877,1570069841876,7728463711001,5666106798895,5666106798895,6660084447.0,995084457339,,1724014294698,14964640351772,395661287181,98204877795.0,781557611583,0.0,135869177050.0,2601544070000,2601544070000,6849755755711,26900911181,679910947479,464378552220.0,187013766036,648730830262.0,669268917075.0,1439903082877,218184000000.0
CII,2015,4,4671310530841,882199381135,1195977090626,1534628881794,747297450948,311207726338,10401864436410,257076247600.0,2257826445796,231291132421.0,2151885742456.0,0.0,665544713580,15073174967251,10430967762126,1672764141168,8758203620958,4642207205125,4642207205125,6660084447.0,811608774406,,1421194798807,15073174967251,472525008197,359504416891.0,747925058520,0.0,134420110806.0,2280640380000,2280640380000,7301309842604,32432419798,719689694021,478388282910.0,181358073738,404787604892.0,644988483887.0,1370622649689,794581779008.0
CII,2015,3,4311790358479,1089815530344,418130936823,2018338966093,661675568205,123829357014,8832441932063,257076247600.0,2162643683552,232304871122.0,2147741094934.0,0.0,672645228099,13144232290542,8497258458628,1981301800721,6515956657907,4646973831914,4646973831914,6660084447.0,1046297387743,,1207091867947,13144232290542,1078234961646,52829591939.0,662303175777,0.0,129103589516.0,2270576380000,2270576380000,5640433965976,21261573953,1031738646451,491782593800.0,175919732096,404787604892.0,626917275446.0,1473957422168,802760247811.0
